v1 v2 v3 v4 v5 v6 v7 v8 v9 v10 v11 v12 v13 v14 v15 v16 v17 v18 v19 v20 v21 v22 v23 v24 v25 v26 v27 v28 v29 v30 v31 v32 v33 v34 v35 v36 v37 v38 v39 v40 v41 v42 v43 v44 v45 v46 v47 v48 v49 v50 v51 v52 v53 v54 v55 v56 v57 v58 v59 v60 v61 v62 v63 v64 v65 v66 v67 v68 v69 v70 v71 v72 v73 v74 v75 v76 v77 v78 v79 v80 v81 v82 v83 v84 v85 v86 v87 v88 v89 v90 v91 v92 v93 v94 v95 v96 v97 v98 v99 v100 v101 v102 v103 v104 v105 v106 v107 v108 v109 v110 v111 v112 v113 v114 v115 v116 v117 v118 v119 v120 v121 v122 v123 v124 v125 v126 v127 v128 v129 v130 v131 v132 v133 v134 v135 v136 v137 v138 v139 v140 v141 v142 v143 v144 v145 v146 v147 v148 v149 v150 v151 v152 v153 v154 v155 v156 v157 v158 v159 v160 v161 v162 v163 v164 v165 v166 v167 v168 v169 v170 v171 v172 v173 v174 v175 v176 v177 v178 v179 v180 v181 v182 v183 v184 v185 v186 v187 v188 v189 v190 v191 v192 v193 v194 v195 v196 v197 v198 v199 v200 v201 v202 v203 v204 v205 v206 v207 v208 v209 v210 v211 v212 v213 v214 v215 v216 v217 v218 v219 v220 v221 v222 v223 v224 v225 v226 v227 v228 v229 v230 v231 v232 v233 v234 v235 v236 v237 v238 v239 v240 v241 v242 v243 v244 v245 v246 v247 v248 v249 v250 v251 v252 v253 v254 v255 v256 v257 v258 v259 v260 v261 v262 v263 v264 v265 v266 v267 v268 v269 v270 v271 v272 v273 v274 v275 v276 v277 v278 v279 v280 v281 v282 v283 v284 v285 v286 v287 v288 v289 v290 v291 v292 v293 v294 v295 v296 v297 v298 v299 v300
2689145 0.013370092 -0.11679704 -0.10162721 -0.3788391 -0.07408227 0.119260594 -0.26981106 0.043164812 -0.1808679 0.43444577 -0.091200545 -0.48838642 -0.56074506 -0.053065702 -0.05536742 0.027668163 -0.14831041 0.086566925 0.20957018 -0.07680606 0.07541664 -0.0739316 -0.15813786 0.090141416 -0.37921196 -0.25661537 -0.018004019 -0.30001926 0.38575205 -0.1368123 -0.18377768 0.2975753 0.092508435 0.15183552 0.17231129 0.21090943 -0.21470132 -0.26556844 0.13613173 0.18142907 0.20242666 0.14540084 -0.21554671 -0.43007565 -0.1200489 0.25126714 -0.056423984 0.15764377 0.13742934 -0.13739057 0.1134009 -0.13981225 0.021681055 -0.15892646 0.05183198 -0.19259296 0.0071056485 0.024821628 -0.21980275 -0.15405223 -0.19915813 -0.15719484 -0.029987244 0.33812195 -0.0374131 0.2780104 -0.09116635 0.0942738 -0.16989444 -0.106358536 0.061310563 -0.3271168 0.2632055 0.30454242 0.15128557 -0.27224025 0.109109215 0.0770646 0.0031445846 0.01348397 -0.050557125 0.16031247 -0.28078666 -0.02048922 0.18079387 0.057697546 -0.2580427 0.022679795 -0.17124987 0.13501556 0.039635457 0.05161798 0.23431614 -0.13047455 -0.19588695 -0.13617136 0.14853837 0.07059992 0.21733403 0.114042826 0.38612416 0.5296882 0.2132664 0.21749291 0.07101342 0.18229817 -0.038581606 0.11269654 -0.12758574 0.13830219 -0.13167481 0.19472636 0.031467922 -0.15764521 0.16597682 -0.29262364 -0.42916688 0.016735606 0.022136578 -0.18476272 0.16918068 0.16104834 -0.24179862 -0.51809585 0.13069457 0.43391398 -0.027844343 -0.12271878 -0.028790182 -0.1749045 0.30080712 -0.10095557 0.020434633 -0.0072825393 -0.35472247 -0.08470829 -0.2296012 0.28171 0.31410506 -0.2200306 -0.29770035 0.1646089 0.085231006 -0.23572437 0.2398546 0.017309174 -0.26036638 0.08002578 0.1504039 -0.12903628 -0.07025913 0.23654768 0.06471051 -0.23164767 -0.31366625 0.13222699 0.20213255 -0.30453455 0.1667807 -0.45228252 -0.17701405 0.28945407 -0.13027892 0.21358165 0.08358598 0.08480565 -0.03206747 -0.27876756 0.02780692 -0.12899254 -0.31420672 -0.21101315 0.21041195 0.050475523 -0.13458389 -0.09028095 0.23158881 -0.010938568 0.077247694 0.08724237 0.06233861 0.08345481 -0.18711041 -0.19882415 -0.35370293 0.2686333 0.36767408 -0.09247811 -0.044746127 -0.17562726 -0.099452406 -0.24301457 -0.14023452 -0.18522803 0.06435997 0.1569933 -0.18501642 -0.13857873 -0.0020787974 -0.012485765 0.2819914 -0.016048789 -0.01836241 0.24045093 -0.13633987 -0.14341353 0.41555044 0.1288113 0.092640884 0.38365382 0.1303948 0.0060709976 -0.09110974 0.1946606 0.15225539 0.19428332 0.26455206 0.026914833 0.013384885 -0.2728409 0.4964415 0.10382942 -0.20446444 0.34840402 0.20762332 -0.06139027 -0.25402203 -0.14646883 -0.05028567 -0.38022193 0.047298875 0.012689301 0.054402836 -0.09627547 -0.062052075 0.03673156 0.0028759977 -0.117441244 -0.3303981 -0.20701356 -0.08908182 -0.30314207 0.039364576 0.27890068 -0.04708341 -0.006706475 -0.03577771 0.17977251 0.015137765 0.013248086 -0.08652454 -0.04476132 0.29774246 0.036952898 0.090396404 -0.007966854 -0.007819786 0.20209868 0.23068108 -0.11062537 -0.005862403 0.068687886 -0.15615104 -0.052181277 0.09070615 0.10770418 -0.059094373 0.27211583 -0.23763119 -0.28324825 -0.11772459 0.312282 -0.051163785 0.16849077 0.03836906 -0.43675807 -0.29730377 -0.06738261 0.03331661 0.14777167 0.12507023 0.28450194 0.22604416 0.23123136 -0.11359355 0.090408966 0.07471357 0.028613817 -0.06519746 0.13874292 -0.25537682 -0.05301173 -0.20998493 0.016578471 -0.17996927 0.19723088 0.015742768 0.18711208 -0.20042504 0.31957665
7397355 0.06574261 -0.1325045 -0.022887174 0.061058257 -0.0070330175 0.15944673 0.018064002 -0.16272601 -0.1496313 0.08715411 0.1618227 -0.22558337 -0.41351447 -0.1652157 0.15797128 -0.28245687 0.10051319 0.08833971 0.09111376 0.0882423 0.22102225 0.31776118 -0.11139472 0.40228787 -0.38643867 -0.35458285 0.20854281 -0.4186783 0.106517725 0.06289363 0.06784991 0.25603417 0.016470557 0.23389463 -0.19809742 0.25020596 0.12537214 -0.2394424 0.14175464 0.095033415 0.35842267 0.01768134 0.04347878 -0.37688705 -0.19649084 0.119315475 0.040512018 0.20061882 0.020042721 -0.020583756 0.0066521997 -0.1656814 0.3166455 -0.1075736 0.20672551 -0.054282468 0.16423571 -0.245394 -0.18801428 -0.0040098284 -0.07563647 -0.26495045 -0.31596452 -0.06794273 -0.11433071 -0.06928343 -0.1696426 0.040955015 -0.107335195 0.04484289 -0.057206873 -0.17394672 0.14765029 -0.09853677 -0.039865453 -0.2423766 -0.2003837 0.2978245 -0.11850403 -0.026999973 -0.095069356 -0.118766844 0.11843257 -0.001404013 0.12699243 -0.005861317 0.066584334 -0.09681784 0.0053145844 0.050538935 -0.010824398 -0.20264864 0.031461064 -0.04724784 -0.36467105 -0.06514091 0.12953214 0.20716064 -0.15478648 0.42882302 0.034159295 0.28147775 0.05421294 0.21651664 -0.019884624 0.02972655 0.20227018 0.12567326 -0.18729077 0.32138526 0.10938061 0.13402572 -0.072625026 -0.25975314 0.03837945 -0.3904868 -0.096288905 0.12390892 0.30208337 -0.13052751 -0.18280979 -0.025661483 -0.10379263 -0.33634767 -0.089187436 0.15852252 0.08053317 0.06023112 0.03659162 -0.0806705 0.14525825 0.2934348 0.010014175 0.01814276 -0.1904192 -0.09508886 -0.15485138 0.14346886 0.32301015 -0.14380431 0.011920548 -0.10587858 -0.011767962 -0.21678202 0.34576088 0.075317405 -0.052595448 0.18257861 0.26759878 -0.12085122 -0.0023259236 0.22874783 -0.15359266 -0.050414547 -0.18368493 0.16441144 0.041873746 -0.59744143 -0.16118057 0.08185201 -0.15825886 0.21619326 -0.100593016 0.0759306 0.10500968 -0.15929857 0.18814473 0.043571223 0.24163724 -0.4718643 0.0067050583 -0.26246715 0.33316088 0.0014657137 -0.13928722 -0.24309033 0.18209426 0.35584173 0.01230071 -0.1783013 0.06737924 -0.15566044 -0.23390193 -0.24447322 -0.09049735 0.11447791 0.29616317 0.29910275 0.09450849 -0.096062474 -0.039057888 -0.28107113 -0.012775713 -0.23159419 0.07947055 0.20504919 -0.091328904 0.11092925 -0.113801 0.16210718 0.23650968 -0.07300243 0.30729443 -0.024642793 -0.014767805 -0.029804833 0.49451214 0.048365146 -0.027251413 0.2660788 0.17418636 0.2041974 -0.12618497 0.33553898 0.22524324 0.2535944 0.0072121024 0.17716505 0.27251974 -0.39108273 0.35148594 0.5419722 0.1727011 0.35617557 0.10579378 0.013076795 0.05967598 0.024750212 -0.06565659 0.08488949 -0.094246686 -0.0019253939 -0.0051286006 -0.19043837 -0.18393448 0.1057772 0.24349801 -0.3047161 -0.36633867 -0.15458266 0.14996369 -0.4129164 0.1008119 0.13585919 -0.09968821 -0.28910413 0.09753986 0.3756199 0.21384992 0.10451284 0.022826118 -0.08462529 0.26597592 0.03462907 0.11526446 0.24506819 -0.10290199 0.16866179 0.24661216 -0.056105226 0.20320158 0.06409297 0.014600681 0.17045592 0.086800426 -0.06339025 0.17674965 0.0036935154 -0.18763936 -0.28283212 -0.14690167 0.35443473 0.07049202 0.07644415 -0.057889614 -0.20106606 -0.21607324 -0.24304229 0.14284852 0.059389085 -0.0015272598 0.3752396 0.0031382812 -0.01171177 0.28555834 0.17671019 -0.10346119 0.05370317 0.06540332 0.27489406 -0.20861772 0.27426326 -0.45332393 -0.033187315 -0.012311589 0.113751456 -0.11270623 0.16007677 -0.117321774 0.50356203
1322128 0.10316793 -0.3289627 -0.21025 -0.36321583 0.015467008 0.1968447 -0.20696911 -0.061112314 -0.23338047 0.23343568 -0.2240682 -0.31601056 -0.3365378 -0.097966075 0.0936547 -0.004899876 -0.22821546 0.24890777 -0.076654844 0.21959993 0.272491 0.057713486 -0.042910695 0.42159846 -0.34416473 -0.37451795 -0.068882205 -0.4579126 0.15213981 -0.060451783 -0.0884449 0.19201271 0.058814555 0.044517413 -0.16033316 0.015509558 -0.12906662 0.039898764 0.015569052 0.15753955 0.188019 -0.050455358 -0.19825642 -0.18687223 -0.09121621 0.1715089 0.09246859 0.18868987 0.24856968 0.1010807 0.1774681 -0.17298563 0.17569475 0.06442507 0.021019958 -0.016102089 -0.057776205 -0.2375068 -0.384832 -0.21707827 -0.20079386 0.008768604 -0.2988856 0.1021534 -0.08731202 0.10149181 0.026372636 0.04012738 -0.24019 0.12198972 -0.016663926 0.046982903 0.08721415 -0.08473327 -0.10987751 -0.31190822 -0.20983806 0.35687214 -0.10184946 0.07818022 0.052808788 0.08677137 -0.121982545 0.2510766 0.2150834 -0.053226855 -0.041777253 -0.2614589 -0.049047776 -0.07803647 -0.17288622 -0.28665733 0.23988108 -0.33282813 -0.23127405 -0.21334226 0.3585334 -0.05033201 -0.08312348 0.32177824 0.09788206 0.29186988 0.34333742 -0.008615505 0.13447623 -0.07562548 0.23109272 0.48818237 -0.15453771 0.42685133 -0.22866967 0.14576544 -0.07679297 0.030965568 -0.10585814 -0.040936686 -0.14582649 -0.06780416 0.42378628 -0.054778364 0.14577922 0.14453505 -0.08935905 -0.36701062 0.08774629 0.31815216 -0.08190116 -0.08675769 0.015526761 0.011966201 0.13652514 -0.022587076 0.09668983 -0.03664438 -0.12251275 0.14585933 -0.24555519 0.19758087 0.33396736 -0.11322587 -0.3414132 0.08851025 0.07852994 0.082950406 0.510646 0.28664872 -0.20194645 0.07736348 0.43799117 -0.3023985 -0.18590097 0.30047104 0.112959005 -0.05683115 0.02670202 -0.07230046 0.2296373 -0.5194559 -0.1224466 -0.28421524 -0.24650586 0.42719504 0.13384958 0.010547637 -0.1001723 -0.3471506 0.25398934 -0.19473965 -0.09150768 -0.11685145 -0.3051066 -0.2610827 0.30509415 0.0925733 -0.12539387 -0.122911595 0.4288554 0.24894643 -0.48266858 0.047815382 0.031700402 0.15407981 0.08381658 -0.1194228 -0.019487964 0.43730995 0.117013134 -0.040982 0.12673125 -0.24505933 0.066482596 -0.21210352 0.06778851 -0.1308324 0.1554359 0.30567545 -0.079013065 0.14195007 -0.030669857 0.097887896 0.024986537 -0.032505296 -0.17308539 0.05753693 -0.23163535 0.20012294 0.45705724 0.0920717 -0.005500908 0.12129105 -0.12217961 0.087866336 -0.30885392 0.32356754 0.126404 0.012346137 0.3496787 -0.23318003 0.09410187 -0.061792534 0.34391496 0.24415752 0.1283041 0.2007118 0.1498976 0.07975635 -0.07039334 0.079211645 -0.052735902 -0.12999405 -0.1885314 -0.0038090223 -0.27211446 -0.06248076 -0.090777025 0.27011228 0.1741913 -0.14616448 -0.18793081 0.08920935 -0.059111454 -0.22124195 -0.024890509 0.27424952 -0.06303106 -0.34746823 -0.05943444 0.1203553 0.073918335 0.030866649 -0.20214768 -0.16889437 0.18342139 -0.005038785 0.21811557 -0.34641963 -0.10092543 0.26249292 0.058435097 -0.05421129 0.09225989 0.007418789 0.2202392 0.041450527 0.0104280235 0.026126668 0.13744831 -0.19696088 -0.24271622 -0.33655345 -0.13287123 0.14132181 0.09000241 -0.044818703 0.04672827 -0.2052566 -0.10319435 0.13281459 -0.020501042 0.12858225 0.3033926 0.35476717 0.18976335 -0.12950554 0.1907792 0.16803119 0.104847685 -0.08552223 0.055475183 0.07163712 -0.12962358 -0.12388785 -0.20176171 0.023961257 -0.089722864 0.16197655 0.018635254 0.27879256 0.06673041 0.07241811
7321324 -0.057397924 -0.21899492 -0.0990664 -0.112093456 -0.3394068 -0.18375234 -0.119965345 -0.45858383 -0.17363867 -0.03555073 0.055895593 -0.3269526 -0.22521265 -0.104378454 0.29297617 -0.027437262 -0.025081476 0.17546923 -0.34015587 -0.17241128 0.27445713 -0.16880916 -0.29370382 -0.17448601 -0.17412679 -0.39644164 0.26549736 -0.28307188 -0.0005737012 -0.0010300948 0.048578616 0.28681108 0.29574308 0.03518422 -0.09630527 -0.029974448 -0.21258502 0.22003514 0.36156374 0.06512122 0.07168562 0.46931973 -0.07981425 -0.21977697 -0.16011932 -0.3993878 0.36345538 0.21923508 -0.019012883 0.09195201 -0.028585337 -0.25653294 0.07587788 0.062108126 -0.17663594 0.24198583 -0.046388887 0.13720451 0.15906274 0.1485099 0.066619076 -0.19798666 -0.33485842 0.22393502 0.027526408 0.09993359 0.071187295 -0.10288902 0.0005532581 0.10695716 -0.2626799 -0.35609022 0.311257 -0.5229431 -0.28537616 -0.075338244 -0.022278499 -0.18069604 0.028953684 0.30401394 -0.04921618 -0.22876084 0.14145619 0.09570575 0.27608472 0.39510524 0.015966197 -0.08314708 -0.0022701027 -0.017792955 -0.009042259 -0.16019428 0.38746032 0.2913498 -0.03483488 -0.08816573 0.31376413 -0.08425396 -0.1598502 0.23535982 -0.02559584 0.6161037 0.05125285 -0.17837334 0.11189713 0.22095563 -0.064471476 0.20136905 -0.023178244 -0.068097666 -0.0060542305 0.29367614 0.06426445 -0.0048725815 0.07107391 -0.00013258081 -0.072212964 0.09387999 -0.3323271 -0.025575057 -0.13246042 -0.3033098 -0.174455 -0.25820658 0.07890736 -0.15978958 -0.02152047 0.25338662 0.10230967 0.25924334 0.0979992 0.18744972 0.11519055 0.1252479 0.020557528 -0.09929208 -0.3189019 -0.047400527 0.20186456 -0.1844206 -0.24592663 0.17342174 -0.009902451 -0.12394629 -0.033869185 -0.18778726 0.36016387 -0.070205756 -0.34428808 0.12534212 0.12352932 0.10537569 -0.045529857 -0.025297362 -0.061915293 0.11397058 0.30900943 -0.5180533 -0.06544418 0.042866338 -0.08506727 0.20230933 0.5012735 0.21176374 0.31865427 -0.33542058 0.05748646 -0.28833643 0.27916092 -0.098766334 -0.17672005 -0.50397974 0.3568472 0.392475 -0.014222017 0.12979414 0.39606184 0.5842087 -0.33464268 0.160278 0.3730678 0.24860245 0.2773566 0.17379723 0.10171892 -0.070292614 0.30558437 0.1276897 -0.065583974 0.07742773 0.083282776 -0.37047008 -0.011690465 0.023832599 -0.30930528 -0.13317662 0.07540358 -0.16312104 0.07330003 -0.15440497 0.15203679 -0.14807236 0.42947468 0.020397473 0.30898833 -0.25033832 -0.34313354 0.50062406 -0.039159544 0.3121838 0.11453523 -0.12431123 -0.2092888 0.1086464 0.16272634 -0.001164685 -0.10934781 0.15955937 0.05753246 -0.07748277 0.27071744 0.08555559 0.10261329 0.025450699 0.046841394 -0.047464486 0.2460682 -0.09879038 0.36477503 -0.093134515 -0.15987098 -0.026089951 0.32866186 0.02958528 0.14334549 -0.1434132 -0.13332124 -0.11634415 -0.27503026 -0.106627814 -0.04231162 0.13821973 0.04900752 -0.08634596 0.42603427 -0.12420532 0.11782347 0.09647827 0.72054464 0.2203343 -0.07503995 0.060852014 0.010039308 0.008804641 0.061751585 0.3976726 -0.1402085 -0.0880205 0.26883623 0.15477422 0.08706314 0.1069164 0.31080827 -0.005885478 0.22332308 -0.2423897 0.22358371 0.030542329 -0.15441607 -0.06077111 0.2967043 0.23736235 -0.16305684 0.2589539 -0.033328082 -0.40471596 -0.19010556 0.3049225 -0.38977924 0.10250023 0.31163648 -0.20086704 0.03630231 -0.0790809 0.9175473 0.24303617 0.14391397 -0.029076185 0.031783577 -0.03497134 -0.25187877 -0.13102728 -0.20811121 -0.052807108 0.028041005 0.012669329 0.008112599 -0.3986643 -0.2370786 0.2476471
4041791 -0.1214934 -0.15533526 -0.2090477 -0.08683248 0.2042778 0.17351355 -0.1496248 0.075012594 -0.15987644 0.29125512 0.20579746 -0.12079767 -0.56711966 -0.15119785 -0.32271397 -0.2728787 -0.24426909 0.0017301008 -0.16680716 -0.08943828 -0.035109196 -0.19336 -0.19590285 -0.047866546 -0.19579388 -0.3017046 0.104209654 -0.19010344 0.22281745 -0.12543303 0.35735312 -0.06567331 -0.120179296 0.39418837 -0.114715524 0.17325552 0.086055815 -0.047856018 -0.007050362 0.04885371 0.017012829 0.043796014 -0.21656711 -0.21508195 0.09940111 -0.11747402 0.18497154 -0.0110505 0.1449943 0.21098979 0.0036209917 -0.21785665 0.066773824 0.104699135 -0.20401901 -0.054578107 0.21281002 -0.108863205 -0.18444654 -0.3634762 -0.09798709 -0.0061967927 -0.23426536 -0.058627483 -0.1790538 0.30478084 -0.15646766 0.16485639 -0.18275797 0.1719622 0.28995854 -0.22293645 0.090449296 -0.050382547 -0.138769 -0.33599257 0.022640562 0.078474216 0.0036379783 -0.11296962 -0.33927378 0.18175186 0.02097184 -0.026224108 0.3747697 0.30991432 0.005124287 -0.058662735 0.16492073 0.47720447 0.193754 -0.26112068 0.18276754 0.1506427 -0.14171228 -0.22852692 0.3807251 0.02754896 -0.06830405 0.38676628 0.1393582 0.2016033 -0.026632499 -0.011801803 0.19511437 0.020068092 -0.03158489 0.2295035 -0.09879873 0.02199154 -0.33319107 0.32412305 -0.14261119 -0.068278775 0.17849259 -0.32990193 -0.4337158 -0.20277071 0.45524657 -0.0020040327 -0.14928848 -0.18986906 -0.08941199 -0.42572725 -0.105133645 0.11020903 -0.40221217 0.20979343 -0.103039265 0.13120654 0.23863427 -0.08884535 -0.013787629 0.26982382 -0.21852268 -0.011702058 -0.22885813 0.31881753 0.022240449 0.024284448 -0.05945746 -0.054650657 -0.27496928 -0.17000632 0.19471215 -0.008616632 -0.11573433 -0.008541572 0.09600465 -0.016549993 -0.08862126 0.35068664 -0.11300017 0.04945614 -0.06610673 0.21211308 0.08317436 -0.28566957 0.22395937 0.052034914 -0.24229784 0.05706217 0.0005273597 0.27855262 0.31827316 -0.284289 -0.26539198 -0.35273218 0.16206042 -0.25310814 -0.08670718 -0.40687186 0.31481615 0.07740749 -0.12038678 -0.18807715 0.09434602 0.13537142 -0.17772876 -0.24608415 0.26412833 -0.050954238 -0.065012865 -0.14068875 -0.18647628 0.31770363 0.2849663 -0.04124253 0.18825886 0.14455436 -0.110565536 -0.071801886 -0.00092172396 0.114092685 -0.284485 0.31617954 0.02709445 0.08832485 -0.0056154807 0.09687845 0.15399875 -0.22558038 -0.038867936 0.0582973 0.086688325 -0.07660622 0.374662 0.2158975 -0.22113542 0.2519509 0.18400067 0.13945091 -0.15025087 0.25844494 0.13811554 0.018304743 0.23720348 -0.18660338 0.22240981 -0.25751093 0.5514914 0.44615903 0.25167468 0.3123076 0.07034117 0.09552643 0.05437968 -0.12630856 -0.11904184 -0.11716077 0.016397243 0.19326574 -0.20227464 -0.07237266 -0.13206735 -0.06298186 0.37783125 -0.15748648 -0.07090484 0.011637836 -0.16099559 -0.1797742 0.0073073776 0.14720325 -0.3125795 -0.12948905 -0.017046059 0.17144553 0.11193041 0.025024485 -0.10943702 -0.02172022 -0.12167608 0.09092226 0.05183658 -0.090042345 -0.2939654 0.021091975 -0.081550576 -0.22253431 0.02281263 -0.13851866 -0.22009248 0.12966095 0.31416926 0.056080595 -0.15044507 0.07577853 -0.1521279 -0.11579612 -0.20362431 0.089233376 0.20781097 -0.07044826 0.14578657 -0.36480865 -0.24595939 -0.084100686 0.13292834 0.3901239 0.17123714 0.07261292 0.119427815 0.42236927 0.10823606 0.37301302 0.094075315 -0.061696254 -0.35292292 0.23821476 -0.16245256 0.111208186 -0.23512758 -0.14570788 -0.053526547 0.06146632 -0.061244853 0.26361516 -0.13104244 0.12870668
2725613 -0.005958391 -0.34435022 -0.24952511 -0.3260413 0.124686226 0.39964768 -0.27177137 -0.0602125 -0.08501265 0.31442368 0.10128698 -0.5358894 -0.53837395 -0.10545655 0.07565351 -0.09004012 -0.42661396 0.26669666 -0.29883897 0.005034702 0.09117687 0.12116715 -0.21684891 0.2527645 -0.45928958 -0.51180714 0.009277434 -0.49247423 0.44900075 0.30199167 0.039581504 -0.020148898 0.24860255 0.35505033 -0.033989556 0.27374458 0.044368576 0.09460551 0.3598091 0.16241206 0.3782336 -0.07056507 -0.07624844 -0.22210914 -0.1455499 -0.14151198 0.347028 0.42274424 0.09743665 -0.029569607 0.22863397 -0.21593738 0.12703124 -0.14559169 -0.03172236 0.25668174 0.006316868 -0.26038828 -0.2177065 -0.0053842464 0.121942125 -0.35021082 -0.21763001 0.06464954 -0.014821766 0.11603861 -0.07151897 0.06114281 -0.19211721 -0.022501798 0.13670006 -0.1211457 -0.09041311 -0.055706233 0.048263773 -0.4507654 -0.06513956 0.2742555 -0.3538337 0.15876079 -0.017196994 0.24230187 -0.037136506 0.1391378 0.14179572 0.021293337 -0.11528262 -0.30322123 -0.073991515 0.036928903 -0.08623997 -0.46710005 -0.0047255973 -0.14325926 -0.41573456 -0.1178523 0.34346932 -0.042627875 -0.012241971 0.39805853 0.056944218 0.2179367 0.07455108 0.13168074 -0.020710057 -0.026365148 -0.010593956 0.26645082 -0.052438714 0.26324168 -0.2758946 0.23965009 -0.031398028 -0.18185292 0.07166498 -0.17275982 -0.13634276 -0.101516105 0.11521043 -0.16925825 0.37384307 -0.23363973 0.1363547 -0.28739306 -0.039753657 0.07589881 -0.011785996 0.05751681 -0.011974766 0.41541547 0.18720475 0.114418976 0.103221126 -0.090630054 -0.2519023 0.08006769 -0.10993367 0.14008957 0.15955186 -0.104256794 -0.14539942 0.088147424 0.055275414 -0.07194315 -0.026018279 0.058502145 -0.07818721 0.14564076 0.25539598 -0.06238832 -0.102701075 0.246607 -0.12982851 -0.0029900286 -0.18331182 -0.078772046 0.21298204 -0.35392937 0.04605821 -0.09175585 -0.02404085 0.27970067 0.10865289 0.12147936 -0.010248048 -0.3349941 0.21863301 -0.07364173 -0.15850738 -0.15752345 -0.046783864 -0.10546985 0.2179724 0.22372247 -0.06756362 -0.058687426 0.19245404 0.23054247 -0.28137928 -0.010177296 0.14312108 0.005502616 -0.013209792 -0.40395132 -0.123776264 0.298227 0.33580282 -0.09561415 0.29991037 -0.024741475 -0.09723876 -0.14110078 -0.09643906 -0.065491095 -0.16215023 0.20835477 0.065829046 0.011479207 -0.29135847 0.30957457 0.086981945 -0.11211256 -0.07139285 -0.07014818 0.028985405 -0.21775636 0.4479546 0.21357986 -0.02492229 0.08674767 -0.06935164 0.18949832 -0.0011406818 0.30027372 0.2600407 0.2746063 0.23403193 0.06587461 -0.0054685893 0.020201065 0.29451457 0.22686099 0.29975197 0.17689428 0.19972132 0.07081843 0.050163135 -0.14057316 -0.04915207 -0.08067993 -0.15012787 -0.026112953 -0.19075246 0.17814955 0.06649141 0.13050467 -0.0012287891 0.04247437 -0.24216683 0.155165 0.24308887 -0.2527883 -0.06690011 0.18333226 -0.38022676 -0.24810103 0.22553433 0.65960485 0.21547692 0.1606195 -0.019779814 -0.09542326 0.07844951 -0.026793085 -0.2197331 0.061795272 -0.113733724 0.26485708 0.25735262 -0.08472674 0.05782846 -0.15820424 0.080295525 -0.10691074 0.13931686 -0.043886907 0.15822276 0.21699604 -0.1362801 -0.2504746 -0.24042974 0.40759146 0.23868266 0.16031465 0.116125815 -0.27433136 -0.27183405 -0.016315166 -0.23271063 -0.10689347 0.21672209 0.19848923 0.43135878 -0.20234764 0.27361974 0.16982497 0.33149362 -0.014679328 0.1759127 0.12765032 -0.34587386 -0.17623636 -0.29390526 -0.2246073 -0.036384694 0.20925513 -0.22180893 0.18985185 -0.03894872 0.23147605
