8674558	1781	6463030	1781	42001	2063213	1132388	6466333	8975793	6466333	5783894	3826183	5783894	6466333	5783894	6466333	6544694	8528712	5517881	8528712	4092537
8674558	1781	8215884	6932900	6324225	4779605	6324225	4779605	7397355	4779605	261783	760466	3167371	4624143	583539	4624143	4251715	415315	4573005	415315	3756409
42001	8200320	1297887	8200320	42001	1781	8215884	1781	5750481	1781	6463030	1781	5750481	1781	42001	8528712	6544694	1297887	8713990	1297887	7744353
42001	2063213	42001	6544694	2754021	8279785	2754021	7389748	8859193	7397355	4779605	7397355	5664128	7091725	5664128	7091725	7231071	2754021	8215884	2754021	8213436
42001	1297887	137342	6912461	2679822	1495222	2679822	1495222	6912461	1495222	6912461	2679822	6912461	2679822	6912461	1248674	6912461	2679822	1495222	6912461	8713990
42001	1297887	8713990	1725558	8713990	6912461	8713990	1297887	8713990	1725558	8713990	6912461	1248674	6912461	137342	6912461	797702	4212836	1322128	9329573	1986004
42001	1297887	137342	5471776	7161824	9366868	797702	5398199	1695940	5398199	797702	5398199	9366868	5398199	9366868	5398199	1897977	5398199	9366868	7161824	4309601
42001	1781	42001	8528712	6466333	8317544	1132388	4280789	3517901	4280789	3121381	3121381	3756409	415315	3756409	3121381	4280789	3121381	4280789	2960023	4280789
42001	8528712	6466333	1884458	6667294	1884458	6466333	2063213	8975793	6466333	1132388	8317544	2063213	8330937	2063213	42001	1297887	8713990	1725558	9379557	1725558
42001	1297887	8713990	1297887	3756409	415315	5755887	5497342	1584760	5497342	415315	7238558	1584760	7238558	1584760	415315	5497342	5511303	415315	5755887	7238558
42001	8200320	8713990	1297887	7744353	1297887	7744353	8931916	3930984	8931916	5591672	9050881	158204	5591672	3734524	3757805	110966	8859193	8724081	9034156	8724081
42001	2063213	8317544	2063213	8330937	2063213	8330937	2063213	3624948	8804289	1781405	2778782	2774372	7100827	2774372	2778782	2774372	2778782	2249507	2778782	2774372
4968312	6932900	4968312	1781	7397355	2593682	5010375	7397355	4180008	736660	425893	6693258	425893	2008781	425893	7810481	425893	7389748	8859193	7231071	4779605
4968312	1322128	8366049	8366049	1322128	2689145	7758314	2689145	6334566	1440076	6334566	261783	5029603	444148	5029603	6324225	4041791	5787700	4041791	8934970	4041791
4968312	6932900	137342	6932900	2754021	6544694	2754021	7389748	1322128	4968312	6932900	6324225	5029603	7231071	8473116	9380113	7161824	9366868	797702	1322128	2675810
4968312	1695940	3199469	3328333	9397708	7397355	9397708	3328333	2675810	6932900	4968312	1322128	2725613	8727459	8859193	8724081	9034156	8724081	1324419	6552399	9223047
4968312	1322128	8480470	1322128	6552399	5783894	6466333	8975793	2063213	8330937	2063213	6160470	2063213	8330937	2063213	8975793	2063213	8330937	2063213	6290168	5783894
4968312	6932900	4968312	1322128	2179273	1322128	797702	7732925	797702	4041791	9380113	4041791	5787700	6334566	3199469	6334566	2689145	2264986	6552399	5783894	6290168
4968312	6932900	1348884	3568055	7231071	4779605	7231071	9050881	2365966	9050881	2365966	9050881	513765	2754021	4411857	1582538	4411857	3805737	4411857	1685709	6887979
4968312	1322128	9329573	1986004	9329573	1322128	797702	1322128	9329573	1986004	9329573	1986004	9329573	1322128	8480470	1322128	4968312	1695940	5045431	2456929	5045431
4968312	1781	8674558	1781	6463030	1781	4968312	1322128	4212836	797702	4212836	2191649	7762438	2191649	4212836	2725613	6693258	2725613	4212836	797702	7732925
4968312	6932900	2675810	4892313	6271771	4892313	2675810	8859193	7826016	8859193	6166898	5301453	513765	5301453	7753566	5301453	416771	5301453	513765	5301453	416771
5032	8124987	5032	5679667	8385637	6482854	8385637	5895500	8385637	5895500	3665021	257645	3665021	4235380	3665021	4235380	3665021	257645	3665021	5895500	3665021
5032	5679667	8385637	6482854	8385637	5679667	8385637	5895500	8385637	6482854	8385637	5895500	3665021	2752767	3665021	5895500	3665021	257645	3665021	3534406	1597794
5032	5679667	5032	5679667	5032	8124987	8124987	8124987	5032	8124987	5032	8124987	8124987	8124987	8124987	5032	5679667	5032	8124987	8124987	8124987
5032	5679667	5032	8124987	8124987	8124987	8124987	5032	5679667	8385637	5895500	8385637	5679667	8385637	5679667	5032	8124987	8124987	8124987	8124987	8124987
5032	5679667	5032	8124987	8124987	8124987	8124987	5032	5679667	5032	5679667	8385637	5895500	8385637	6482854	8385637	5679667	8385637	6482854	6736780	6482854
5032	8124987	5032	8124987	5032	8124987	5032	5679667	8385637	5895500	8385637	6482854	6736780	3543243	6736780	6482854	8385637	6482854	6736780	9011632	6303547
5032	5679667	5032	8124987	5032	8124987	8124987	5032	8124987	8124987	5032	5679667	8385637	5895500	8385637	5895500	3665021	4235380	1313800	4235380	8053568
5032	8124987	8124987	5032	8124987	8124987	8124987	8124987	5032	5679667	5032	5679667	8385637	5895500	8385637	5679667	8385637	6482854	8385637	6482854	6736780
5032	5679667	5032	5679667	8385637	6482854	8385637	5679667	5032	5679667	5032	5679667	8385637	5895500	3665021	2752767	5351746	9518355	5351746	9079488	5351746
5032	8124987	8124987	5032	5679667	5032	8124987	5032	5679667	8385637	5679667	8385637	5679667	8385637	5679667	5032	8124987	5032	8124987	5032	5679667
8124987	8124987	5032	5679667	5032	8124987	8124987	8124987	8124987	8124987	5032	8124987	5032	5679667	5032	8124987	5032	8124987	8124987	5032	5679667
8124987	8124987	5032	8124987	5032	5679667	8385637	6482854	8385637	5895500	8385637	6482854	8385637	5679667	8385637	5895500	8385637	5895500	8385637	5679667	8385637
8124987	5032	5679667	5032	8124987	5032	5679667	8385637	5679667	5032	8124987	5032	5679667	5032	8124987	8124987	5032	8124987	8124987	8124987	8124987
8124987	8124987	8124987	5032	5679667	8385637	5895500	8385637	5895500	3665021	257645	3665021	3534406	1597794	9079488	1597794	9079488	1597794	3534406	1597794	7094414
8124987	8124987	8124987	5032	5679667	5032	5679667	8385637	5895500	8385637	6482854	8385637	6482854	8385637	6482854	8385637	6482854	8385637	5679667	8385637	6482854
8124987	8124987	8124987	5032	5679667	8385637	5679667	8385637	5679667	5032	5679667	8385637	6482854	6736780	923334	9011632	6303547	9011632	6303547	4570434	6303547
8124987	8124987	5032	5679667	8385637	5895500	8385637	5679667	8385637	6482854	8385637	6482854	8385637	5679667	5032	5679667	5032	8124987	5032	8124987	5032
8124987	8124987	8124987	5032	5679667	8385637	5895500	3665021	4235380	3665021	257645	3665021	3534406	8212063	3534406	8212063	3534406	6992038	1563570	8943684	1633168
8124987	8124987	8124987	5032	8124987	8124987	8124987	8124987	8124987	5032	8124987	5032	8124987	5032	8124987	8124987	5032	8124987	8124987	5032	8124987
8124987	5032	5679667	8385637	5895500	8385637	6482854	8385637	6482854	8385637	5679667	5032	8124987	5032	5679667	5032	8124987	8124987	5032	5679667	8385637
5679667	8385637	5679667	8385637	5679667	8385637	6482854	8385637	6482854	6736780	3543243	6736780	923334	9011632	6736780	3543243	5464921	3543243	5464921	3543243	6736780
5679667	8385637	5895500	8385637	6482854	6736780	6482854	6736780	29560	6736780	5464921	3543243	6736780	5464921	3543243	6736780	6402665	940610	6402665	9150958	6402665
5679667	5032	5679667	8385637	6482854	6736780	9011632	923334	6736780	6303547	6736780	6303547	923334	9011632	3475435	6736780	3475435	9011632	6303547	6736780	6402665
5679667	8385637	5679667	8385637	5895500	8385637	6482854	6736780	6482854	8385637	5895500	3665021	3534406	8212063	3534406	8212063	3534406	3665021	2752767	3665021	2752767
5679667	5032	5679667	8385637	6482854	6736780	6402665	940610	6402665	940610	6402665	940610	6402665	6736780	923334	9011632	3475435	6303547	4570434	6303547	4570434
5679667	5032	8124987	5032	5679667	8385637	6482854	8385637	5679667	5032	8124987	5032	5679667	8385637	5895500	8385637	5895500	8385637	5679667	5032	5679667
5679667	5032	8124987	8124987	8124987	8124987	8124987	8124987	8124987	8124987	5032	5679667	5032	5679667	5032	8124987	8124987	5032	5679667	8385637	5895500
5679667	8385637	5895500	8385637	6482854	6736780	923334	9011632	6303547	9011632	923334	6736780	29560	444148	9034156	444148	29560	444148	2648283	444148	29560
5679667	5032	5679667	8385637	5679667	5032	5679667	5032	5679667	5032	5679667	5032	5679667	8385637	5679667	5032	5679667	8385637	5895500	8385637	5895500
5679667	8385637	5679667	5032	5679667	5032	8124987	5032	8124987	8124987	5032	8124987	8124987	5032	5679667	5032	8124987	5032	5679667	5032	8124987
29560	8003631	8590992	8003631	8590992	8003631	8590992	8003631	29560	8003631	8828413	1160687	8828413	8003631	8828413	8003631	8828413	8003631	29560	8003631	8828413
29560	6736780	6402665	9150958	6402665	940610	6402665	940610	6402665	9150958	940610	6402665	9150958	940610	9150958	940610	6402665	940610	6402665	6736780	6482854
29560	6736780	29560	6736780	3543243	5464921	6736780	29560	7425113	4485928	7152854	4485928	7152854	4485928	7425113	5335369	7425113	29560	6736780	9011632	923334
29560	6736780	9011632	923334	6303547	3475435	6736780	9011632	6736780	3475435	6303547	9011632	923334	6303547	9011632	3475435	6736780	9011632	923334	6303547	9011632
29560	444148	9034156	8724081	8859193	2675810	5783894	6552399	2725613	797702	2725613	2931963	2725613	6552399	416771	5301453	6166898	5301453	513765	2754021	7231071
29560	7425113	4485928	7152854	4485928	7152854	4485928	7425113	5335369	7425113	5335369	7425113	5335369	7425113	5335369	7425113	29560	8003631	8590992	8003631	8590992
29560	444148	5029603	444148	5029603	9050881	7231071	8859193	8215884	8859193	8473116	6334566	416771	7161824	6552399	9223047	6552399	5783894	6466333	8317544	1541657
29560	444148	2648283	444148	2648283	444148	29560	444148	9034156	8724081	861624	6310882	861624	6310882	861624	8724081	861624	8724081	861624	8724081	861624
29560	8003631	8828413	8003631	8590992	1358001	8590992	8003631	8828413	1160687	8828413	1160687	5758070	1160687	8828413	8003631	8590992	1358001	8590992	8003631	8590992
29560	8003631	29560	6736780	923334	9011632	6303547	923334	9011632	923334	6303547	4570434	6303547	4570434	6303547	9011632	6303547	6736780	5464921	7127379	5464921
8003631	8590992	1358001	8747415	1358001	8747415	1358001	8590992	8003631	29560	444148	5029603	4031490	5029603	9050881	7167204	9050881	7231071	8859193	7231071	5029603
8003631	8828413	1160687	5758070	1160687	8828413	1160687	8828413	8003631	8828413	8003631	8828413	1160687	5758070	1160687	5758070	1160687	5758070	1160687	8828413	8003631
8003631	8590992	8003631	29560	444148	9034156	8724081	1324419	6552399	4408554	2689145	4001394	5818765	7939539	2675810	2249028	3381611	2249028	3381611	2249028	3381611
8003631	29560	444148	5029603	9050881	5029603	261783	2675810	2249028	3381611	2249028	3381611	2249028	3381611	2249028	2675810	5783894	8528712	4092537	42001	1781
8003631	29560	8003631	29560	6736780	923334	9011632	6303547	923334	9011632	6736780	5464921	7127379	5464921	6736780	29560	7425113	4485928	7152854	4485928	7425113
8003631	8590992	8003631	8828413	8003631	29560	7425113	4485928	7425113	29560	6736780	6482854	8385637	5895500	3665021	3534406	1597794	7094414	1597794	3534406	3665021
8003631	8828413	8003631	8590992	1358001	8590992	1358001	8590992	8003631	29560	444148	5029603	5029603	444148	29560	6736780	923334	6303547	923334	6303547	6736780
8003631	8590992	8003631	29560	444148	29560	6736780	3475435	9011632	3475435	6303547	9011632	6303547	3475435	6736780	3475435	9011632	923334	6303547	6736780	9011632
8003631	8828413	8003631	8828413	8003631	8590992	8003631	29560	7425113	29560	6736780	9011632	3475435	6303547	9011632	3475435	6303547	9011632	6303547	3475435	6736780
8003631	8590992	1358001	8747415	1358001	8747415	1358001	8747415	4013953	8747415	8834715	8747415	8834715	8747415	8834715	8747415	1358001	8747415	8834715	8747415	8834715
6736780	6303547	6736780	3475435	6736780	9011632	3475435	6303547	4570434	6303547	4570434	6303547	6736780	3543243	6736780	9011632	923334	6736780	6402665	6736780	6303547
6736780	6303547	923334	6303547	9011632	6303547	3475435	6736780	3543243	6736780	3543243	6736780	6303547	923334	6303547	9011632	923334	9011632	6736780	5464921	3543243
6736780	5464921	6736780	6482854	8385637	5895500	3665021	2752767	3522385	2976872	3522385	2752767	3522385	2752767	5351746	9489750	5351746	9518355	5351746	9489750	5351746
6736780	29560	8003631	8590992	1358001	8747415	8834715	8747415	8834715	8747415	8834715	8747415	1358001	8747415	4013953	8747415	8834715	8747415	1358001	8590992	1358001
6736780	3475435	9011632	923334	6303547	9011632	923334	6303547	4570434	6303547	6736780	923334	9011632	923334	6736780	6402665	6736780	6402665	6736780	3543243	6736780
6736780	5464921	6736780	923334	6303547	3475435	6736780	3475435	6303547	4570434	6303547	6736780	3475435	9011632	923334	6736780	29560	6736780	3543243	6736780	6402665
6736780	6303547	4570434	6303547	923334	6736780	9011632	923334	6303547	9011632	923334	6736780	3475435	6736780	6303547	6736780	6303547	6736780	923334	6736780	29560
6736780	6402665	6736780	3475435	6303547	923334	9011632	6736780	5464921	6736780	923334	6303547	6736780	3475435	6303547	4570434	6303547	6736780	923334	9011632	6303547
6736780	6303547	4570434	6303547	4570434	6303547	4570434	6303547	4570434	6303547	3475435	6736780	923334	9011632	6303547	9011632	6736780	923334	6303547	3475435	6736780
6736780	29560	6736780	6482854	6736780	29560	6736780	6303547	6736780	3543243	6736780	6482854	6736780	5464921	7127379	5464921	3543243	5464921	7127379	5464921	6736780
7425113	5335369	7425113	4485928	7425113	4485928	7152854	4485928	7152854	4485928	7425113	29560	8003631	29560	7425113	4485928	7425113	29560	444148	9034156	8724081
7425113	29560	7425113	29560	444148	2648283	444148	5029603	261783	5029603	5029603	9050881	3060148	971478	8279785	971478	3060148	9050881	2365966	7091725	1348884
7425113	5335369	7425113	29560	6736780	3475435	6303547	3475435	9011632	3475435	6736780	923334	9011632	6736780	6402665	6736780	923334	9011632	6303547	6736780	6402665
7425113	4485928	7152854	4485928	7152854	4485928	7152854	4485928	7425113	29560	7425113	29560	444148	9034156	8724081	9034156	8724081	9034156	8724081	8859193	8215884
7425113	5335369	7425113	4485928	7425113	5335369	7425113	4485928	7152854	4485928	7425113	5335369	7425113	5335369	7425113	4485928	7152854	4485928	7425113	4485928	7152854
7425113	5335369	7425113	5335369	7425113	4485928	7425113	29560	7425113	29560	8003631	8828413	1160687	5758070	1160687	8828413	1160687	5758070	1160687	5758070	1160687
7425113	5335369	7425113	5335369	7425113	5335369	7425113	4485928	7152854	4485928	7425113	29560	6736780	6402665	9150958	940610	9150958	6402665	9150958	940610	9150958
7425113	29560	7425113	29560	444148	5029603	5029603	4031490	5818765	7939539	7397355	5010375	7397355	1768615	736660	2675810	5783894	8528712	4041791	8934970	7180559
7425113	4485928	7425113	5335369	7425113	5335369	7425113	5335369	7425113	5335369	7425113	29560	6736780	29560	8003631	8590992	8003631	8590992	8003631	8828413	1160687
7425113	5335369	7425113	5335369	7425113	29560	6736780	9011632	6736780	6303547	4570434	6303547	3475435	6736780	3475435	6736780	6303547	4570434	6303547	3475435	6736780
444148	29560	7425113	4485928	7152854	4485928	7152854	4485928	7152854	4485928	7152854	4485928	7152854	4485928	7152854	4485928	7425113	4485928	7152854	4485928	7425113
444148	5029603	261783	4031490	5818765	7939539	2675810	6334566	797702	5398199	5504155	5398199	5504155	9469456	5504155	5398199	797702	1322128	7397355	9380113	7939539
444148	5029603	4031490	6324225	4041791	34508	7137004	1769750	6992038	2896336	330880	6330679	4688307	788391	330880	788391	330880	6330679	4688307	8707940	4688307
444148	9034156	8724081	861624	8724081	861624	6310882	861624	8724081	1324419	1322128	6552399	3328333	6552399	2725613	797702	6334566	2675810	8859193	6496482	416771
444148	9034156	444148	29560	8003631	8590992	8003631	29560	7425113	29560	444148	9034156	444148	5029603	7231071	4779605	4793856	6496482	4793856	7999398	1322128
444148	29560	444148	5029603	444148	9034156	8724081	8859193	8727459	7397355	5664128	7397355	9397708	3328333	6552399	9223047	6552399	4408554	2725613	350333	701935
444148	9034156	8724081	9034156	444148	5029603	7231071	7091725	5327338	7091725	4309601	711556	4309601	5471776	7161824	5471776	137342	1297887	8713990	1725558	9379557
444148	29560	8003631	29560	444148	29560	7425113	29560	7425113	4485928	7152854	4485928	7152854	4485928	7152854	4485928	7152854	4485928	7425113	4485928	7425113
444148	9034156	8724081	861624	6310882	861624	6310882	861624	8724081	8859193	7721397	966484	7721397	146149	7721397	146149	7721397	146149	7721397	4507856	7721397
444148	5029603	9050881	158204	9178900	158204	9050881	2365966	1348884	7025103	1348884	6932900	3263865	4660013	3813153	4660013	3263865	7805279	3263865	3813153	3263865
34508	2356944	1768615	7939539	2689145	1880319	2689145	1242376	2689145	5844428	2689145	2264986	6552399	4408554	6552399	4408554	2689145	680050	1511345	655797	4846937
34508	8942346	6995548	8942346	9082974	8783797	8215884	8783797	9082974	8942346	8783797	8942346	6995548	8942346	8783797	8215884	6932900	3813153	3263865	4660013	3677097
34508	7137004	34508	2356944	34508	8942346	2896336	6330679	279234	6330679	279234	6330679	4688307	788391	8707940	4688307	330880	4411857	1582538	3805737	3559930
34508	7137004	3966896	7137004	1769750	3344025	4601369	2138855	1083577	4620296	8738707	5606458	4620296	5606458	8738707	4620296	1083577	2138855	4537180	1352842	7139017
34508	4041791	5787700	6334566	797702	4212836	797702	6334566	2689145	6334566	3568055	1348884	6496482	3674641	6496482	416771	7161824	2725613	736660	2229507	425893
34508	8942346	9082974	3350559	2851089	3350559	9082974	2851089	3350559	9082974	8942346	9082974	3350559	9082974	8783797	8942346	6995548	8942346	8783797	8942346	34508
34508	7137004	2752767	5351746	2752767	7137004	3966896	7137004	3966896	7137004	1769750	8213436	1769750	425893	7389748	2754021	6932900	4968312	1695940	5045431	2456929
34508	8942346	2896336	6992038	2896336	7091725	736660	7091725	9508617	7091725	9508617	7091725	736660	7753566	5301453	416771	6552399	1324419	6552399	7161824	9261944
34508	7137004	34508	4041791	797702	6912461	8713990	8200320	1297887	8713990	8200320	42001	1297887	8713990	1725558	9379557	1725558	8713990	8200320	42001	8200320
34508	7137004	1769750	425893	8215884	2754021	736660	2754021	6932900	3813153	3263865	4660013	4272664	7084943	7939400	7084943	4272664	4660013	3263865	3813153	3263865
4041791	5787700	9261944	7161824	4041791	3199469	1717203	2689145	1242376	1453903	1242376	2689145	8480470	1322128	4212836	1324419	6552399	5783894	8528712	5783894	6466333
4041791	6334566	5787700	4041791	6324225	6932900	3813153	4660013	4272664	3813153	3263865	4660013	3677097	4660013	5316108	4660013	3813153	4660013	3263865	4660013	3813153
4041791	5787700	9261944	7161824	2725613	7732925	2725613	2456929	7167204	8327874	7167204	2456929	5045431	8984817	8984817	8984817	5045431	2456929	7397355	1768615	7939539
