38022	1599889	call	9.22	14
38022	8556923	call	73.26666666666667	67
38022	1796224	call	28.77	9
38022	1732360	call	1.77	2
38022	1182290	call	9.5	14
38022	9070965	contact	0	0
38022	9070965	call	35.3	43
38022	4430203	call	7.37	11
38022	4361773	call	6.77	2
38022	6955854	call	1.6	2
38022	1182290	call	1.02	2
38022	7163337	call	2.88	4
38022	1796224	call	35.5	6
38022	1599889	call	12.18	11
38022	4430203	call	7.37	11
38022	5338516	call	38.12	18
38022	9070965	call	37.15	45
38022	8556923	call	35.03	50
38022	4430203	call	70.07	52
42003	4058062	call	34.73	13
42003	7229324	contact	0	0
42003	1389040	call	8.9166666666667	4
42003	4433232	call	1.25	2
42003	1389040	call	3.3333333333333	2
42003	5217058	call	8.0166666666667	2
42003	4058062	call	8.6333333333333	7
42003	8460545	call	6.5666666666667	8
42003	6940663	call	11.533333333333	8
42003	7705349	call	44.75	13
42003	7452110	call	25.033333333333	16
42003	4457390	call	17.333333333333	20
42003	884204	call	15.816666666667	21
42003	660969	call	40.983333333333	33
42003	2012618	call	35.65	48
42003	6940663	call	3.15	4
42003	1952678	call	2.6666666666667	3
42003	2012618	contact	0	0
42003	2012618	call	11.2	9
42003	6574945	call	5.8666666666667	3
42003	8192429	call	65.6	22
42003	4457390	call	17.0	9
42003	7705349	call	92.85	53
42082	3455707	call	16.77	36
42082	3159761	call	13.616666666666667	28
42666	42666	contact	0	0
42666	7575261	call	20.38	13
42666	7575261	call	9.98	7
43782	4872918	call	61.03	23
43782	9025562	call	1.68	2
43782	9036432	call	2.82	4
43782	4872918	call	17.85	17
45659	8643021	contact	0	0
45659	8643021	call	36.75	13
45659	3513872	call	1.3	3
45659	3513872	call	29.33	6
45659	4437586	call	12.55	20
45659	8643021	call	103.87	29
45659	4437586	call	10.77	13
47193	3743665	call	20.97	6
47193	47193	contact	0	0
47193	3743665	contact	0	0
48219	7884728	call	2.67	2
48219	4183149	call	18.2	26
48219	4183149	call	27.08	40
48219	2614088	call	1.08	2
48219	7884728	call	2.68	2
48690	2593009	call	14.816666666667	5
48690	8831847	contact	0	0
48690	3167003	contact	0	0
48690	3167003	call	5.333333333333333	12
48690	5835066	call	10.35	10
48690	3167003	call	4.27	10
48690	6147950	call	134.62	28
48690	8831847	call	58.85	67
48690	1806348	call	21.8	12
48804	6647268	call	1.7	2
48804	5583641	call	15.65	6
48804	6667136	call	42.28	59
48804	7800185	call	10.1	11
48804	5056262	call	1.03	2
48804	6365008	call	1.1	3
48804	954342	call	1.37	3
48804	3821597	call	5.83	2
48804	6647268	call	1.7	2
48804	5056262	call	2.8	3
48804	954342	call	1.38	3
48804	6365008	call	1.1	3
48873	6291719	call	10.48	5
48873	2587899	call	3.27	4
50110	6550051	call	287.85	144
50110	3671104	call	2.48	2
50110	1303742	contact	0	0
50110	8596222	call	2.25	2
50110	9336859	call	1.25	2
50110	6487072	call	3.7	3
50110	5995098	call	2.433333333333333	5
50110	6550051	call	31.633333333333333	12
50595	3384045	call	504.76666666667	461
50595	1564243	call	129.33333333333	117
50595	7780179	contact	0	0
50595	7780179	call	22.77	53
50595	5175044	call	6.25	4
50595	9296788	call	58.166666666667	66
50595	5333443	call	2.13	2
50595	140188	call	5.4	5
50595	1813034	call	2.97	7
50595	422336	call	6.98	10
50595	3225790	call	78.97	69
50595	3384045	call	160.13	201
51658	5250717	call	33.85	30
52509	1629399	call	4.2166666666667	4
52509	3876966	call	2.05	6
52509	31376	call	64.9	28
52509	7322265	call	1.8666666666666667	4
52509	5806986	call	71.13333333333334	164
52509	1791698	call	23.47	46
52509	2797134	call	175.47	124
52509	9316326	call	1.12	3
52858	5506938	call	18.53	3
53676	1257049	call	51.466666666667	12
53676	1286786	call	1.02	2
53676	2154251	call	16.17	10
53676	1396782	call	3.4	4
53676	3338811	contact	0	0
53676	1611707	contact	0	0
53676	1611707	call	129.83	80
54462	9417219	call	18.083333333333332	29
54462	1396782	call	1.4833333333333334	2
54462	9417219	call	17.816666666666666	29
54463	962008	call	2.3	6
54463	962008	call	1.3333333333333333	4
54463	1717034	call	21.583333333333332	35
54463	5854673	call	31.55	39
54463	1717034	call	21.73	27
55857	365659	call	4.283333333333333	3
58843	3706049	call	2.12	2
58843	3071565	call	2.93	3
58843	3706049	call	2.13	2
58843	5680439	call	7.43	3
58843	7619309	call	8.75	4
58843	4765255	call	10.65	5
58843	3420006	call	6.48	6
58843	1987786	call	4.73	6
58843	920537	call	4.52	7
58843	2003379	call	6.73	10
58843	3071565	call	14.82	24
58843	1030658	call	43.72	31
58843	175378	call	238.93	263
58843	175378	contact	0	0
58843	175378	call	248.5	269
58843	7358113	call	9.23	6
58843	5680439	call	7.42	3
58843	7885559	call	2.65	3
58843	7619309	call	5.87	7
58843	3420006	call	6.48	6
63000	4718228	call	2.1	3
63000	7459352	call	2.63	7
63000	6553067	call	19.95	29
63000	962008	call	2.07	4
63000	1279335	contact	0	0
63000	1279335	call	1.38	3
63000	5405954	call	1.85	4
63000	5013197	call	26.47	51
63000	2875755	call	115.67	164
64138	7420925	call	2.35	4
64138	2102969	call	1.2333333333333334	5
64138	3069962	call	1.7333333333333334	2
64138	8950387	call	13.566666666666666	17
64138	8969134	call	32.15	34
64660	1852395	call	10.2	14
66864	4812212	call	3.1666666666666665	7
66864	1916118	call	3.63	2
66864	2018570	call	1.7	5
66864	3290748	call	27.18	21
66864	1916118	call	3.63	2
66864	4812212	call	4.2	4
66864	2018570	call	1.73	4
66864	4159906	call	19.5	14
66864	2517178	call	15.95	21
66864	1623943	call	31.62	27
66864	3290748	call	31.33	27
66864	5919292	call	65.12	77
66864	2517178	call	10.9	15
67509	4092053	call	1.72	2
69066	8706711	call	3.7166666666667	5
69321	5661210	call	1.8333333333333	3
69321	6480709	call	11.383333333333	8
69405	2413731	call	6.17	2
69405	2963639	call	1.75	2
69405	7102265	call	1.97	3
69405	1976255	call	13.35	4
69405	436351	call	2.73	4
69405	107178	call	6.67	5
69405	7288540	call	5.32	6
69405	5814845	call	42.3	34
69405	2963639	call	3.45	3
69405	2524583	call	48.17	6
69405	5814845	call	38.02	30
69405	1976255	call	1.98	3
69788	305848	call	1.75	2
69788	305848	call	1.75	2
70140	5791651	call	1.57	6
70140	686050	contact	0	0
70500	3029453	call	7.8	2
70500	6913664	call	7.68	2
70500	4734591	call	2.5	2
70500	3464370	call	2.5	2
70500	4788600	call	5.6	3
70500	4334339	call	2.0	4
70500	4788600	contact	0	0
70500	4734591	contact	0	0
70500	4734591	call	2.47	2
70500	3029453	contact	0	0
70500	3029453	call	10.07	3
72520	2407340	call	140.8	16
72520	29051	contact	0	0
72520	29051	call	1.97	4
72520	1576840	call	46.22	5
72520	2407340	call	268.22	133
72520	29051	call	50.68333333333333	30
74927	5342019	call	2.85	4
74927	5342019	call	2.8666666666667	4
74927	6710763	call	5.15	7
74927	4866172	call	14.8	15
74927	7431376	call	49.95	43
74927	5582207	call	88.016666666667	76
74927	5582207	contact	0	0
74927	5582207	call	30.08	17
75048	2474805	call	1.2666666666666666	2
75048	6463112	call	110.58333333333	95
75048	1343752	call	1.88	4
75048	2054488	contact	0	0
75048	2054488	call	20.37	21
75048	8973670	contact	0	0
75048	6123779	call	4.083333333333333	4
75048	8934232	call	68.55	31
75048	6818415	call	29.3	8
75048	9283916	call	4.32	2
75048	1626854	call	2.0166666666666666	3
75048	4371379	call	19.48	17
75048	8774372	call	3.98	4
75048	3352267	call	1.9666666666666666	2
75048	3059053	call	123.07	68
75048	9240730	call	177.2	60
75048	7618947	call	2.02	3
75048	8373097	call	12.08	2
75048	8383344	call	28.93	27
76463	6439811	call	33.42	41
76463	536185	contact	0	0
76463	76463	contact	0	0
76463	6439811	contact	0	0
77117	937701	contact	0	0
77117	2299639	contact	0	0
77117	2299639	call	2.8833333333333333	2
77117	937701	call	150.16666666666666	39
77569	1232180	call	11.283333333333333	5
77569	1678083	call	12.766666666666667	6
77569	2989238	call	20.283333333333335	17
77569	1932553	call	44.166666666666664	42
77569	2015474	call	220.31666666666666	74
77569	2832724	call	91.15	147
77569	1163760	same_phone	0	0
79706	5144435	call	1.7333333333333	3
79706	7318354	call	1.03	2
79706	688956	call	10.23	3
79706	5133078	call	6.85	5
79706	7553204	call	15.67	9
79706	9158233	call	7.033333333333333	9
79706	7553204	call	15.6	9
79706	9454308	call	3.83	2
81274	6462346	call	1.05	2
81274	6664940	call	1.4666666666667	2
81274	2822216	call	1.1833333333333	2
81274	5439498	call	1.0333333333333	2
81274	7521086	call	1.7166666666667	3
81274	4677294	call	1.2166666666667	3
81274	1699613	call	1.1	3
81274	7406006	call	1.1333333333333	4
81274	4621903	call	2.8833333333333	4
81274	305848	call	5.2833333333333	7
81274	4335039	call	7.8333333333333	9
81274	5820963	call	5.3	10
81274	4691363	call	9.8333333333333	14
81274	3304105	call	1.03	2
81274	8289587	call	3.43	6
81274	4691363	call	1.0166666666667	2
81274	5820963	contact	0	0
81274	6758229	call	1.15	3
81274	3486208	call	19.033333333333335	9
82208	4991876	call	22.016666666667	23
82208	6026247	call	1.3	6
82208	5070385	call	51.383333333333	85
82208	2407405	contact	0	0
82208	1253048	call	5.3	12
82245	6268331	call	3.33	3
82245	2942998	call	4.85	5
82245	6268331	call	3.33	3
82245	4758837	contact	0	0
82245	2080698	call	1.6	2
83033	5185431	call	104.63	34
83033	9101954	call	12.0	9
83033	4829127	call	1.45	2
83033	8129902	call	9.533333333333333	7
83033	2360167	call	3.55	4
83033	7996712	call	2.92	4
83033	4401721	call	6.58	11
83033	9101954	call	43.4	16
83033	5185431	call	40.35	22
83142	515094	call	12.8	10
83142	1555104	call	2.83	3
84963	5170156	call	2.2166666666667	4
84963	7398363	call	1.28	3
84963	6614522	call	1.9833333333333	3
84963	959794	call	9.65	21
84963	3534401	call	1.68	3
84963	1482612	call	1.9833333333333	4
84963	7745659	call	2.8166666666667	3
84963	5099384	call	1.25	5
84963	729227	call	2.1	4
84963	4231205	call	23.05	29
84963	2219952	call	1.4666666666667	2
84963	3823759	call	1.0333333333333	3
84963	5923307	call	1.4666666666666666	4
84963	9329207	call	74.3	44
84963	9483637	call	2.7166666666667	6
84963	8604192	call	27.05	29
84963	5680855	call	4.1	4
84963	7172063	call	1.82	3
84963	5056262	call	4.17	8
84963	5219181	call	4.8	11
86115	945113	contact	0	0
86115	945113	call	105.25	41
86546	2620864	call	1.52	3
90666	5227331	call	1.8833333333333	2
90666	4266489	call	7.18	7
91622	8892445	call	1.27	3
91622	4827928	call	1.4666666666666666	2
91622	6219468	call	1.0666666666666667	2
91622	8892445	call	1.2333333333333334	3
91622	5452743	call	1.5166666666666666	3
91622	6041754	call	1.2833333333333334	3
91622	996915	call	24.583333333333332	32
91622	7343398	call	153.23333333333332	146
91622	6219468	call	1.05	2
91622	7343398	call	73.65	82
91622	1993679	contact	0	0
91622	1993679	call	4.33	7
93287	7421240	call	3.53	2
94344	7381319	call	5.23	3
94344	5630286	call	7.62	12
94344	7381319	call	5.2	3
95374	9387595	call	11.216666666667	16
95374	7871578	contact	0	0
95374	6100615	call	11.85	13
95374	5438837	call	1.6	2
95374	1070116	call	1.27	2
95374	1935573	call	7.6	3
95374	7380420	call	4.68	3
95374	4887832	call	4.68	3
95374	8197914	call	10.07	7
95374	838395	call	7.25	8
95374	513209	call	28.02	9
95374	6898576	call	13.87	11
95374	8197914	call	10.05	7
95374	1070116	call	1.23	2
95374	1935573	call	7.566666666666666	3
96371	4505222	call	12.466666666667	8
96617	6174004	call	19.166666666666668	16
96617	3816260	call	4.72	4
96617	4321885	call	11.12	7
97028	598185	call	6.22	2
97028	5902935	call	6.0	2
97028	2019280	call	42.73	3
97028	9425005	call	11.12	3
97028	3495684	call	5.32	3
97028	3592784	call	3.03	3
97028	3223104	call	2.22	3
97028	6573953	call	1.2	3
97028	9479360	call	23.53	4
97028	7066772	call	7.42	4
97028	8141054	call	7.4	4
97028	7811556	call	11.97	22
97028	4007023	call	33.72	38
97028	5584908	call	144.92	125
97028	162551	call	102.83	152
97028	3026607	call	117.6	195
97028	6725445	call	11.483333333333	7
97028	3026607	call	110.28	164
97028	162551	call	109.48333333333	184
97028	9425005	call	48.75	24
97028	2019280	call	42.75	3
97028	3592784	call	3.08	3
97028	7811556	call	12.17	22
97028	3495684	call	5.3	3
97028	4007023	call	26.63	33
97028	3495684	contact	0	0
97028	718209	contact	0	0
97028	2019280	contact	0	0
97028	9479360	contact	0	0
97028	9425005	contact	0	0
97028	8141054	contact	0	0
97028	3592784	contact	0	0
97028	6372739	contact	0	0
97028	8643021	contact	0	0
97028	5902935	contact	0	0
97028	4007023	contact	0	0
97028	3026607	contact	0	0
97028	8622865	contact	0	0
97028	6288034	contact	0	0
97028	1161878	contact	0	0
97028	3223104	contact	0	0
97028	3456730	contact	0	0
97028	598185	contact	0	0
97028	8643021	contact	0	0
97574	7009265	call	3.95	2
99500	7398363	call	11.82	5
99500	5932262	call	5.333333333333333	2
99500	2959732	call	1.3166666666666667	2
99500	6482972	call	1.8666666666666667	3
99500	3848502	call	21.583333333333332	3
99500	661581	call	21.883333333333333	5
99500	5099384	call	19.45	15
99500	3094715	call	12.85	20
99500	7898154	call	48.71666666666667	21
99500	3451978	call	24.133333333333333	21
99500	8294461	call	31.1	42
99500	1510185	call	9.616666666666667	51
99500	7398363	call	55.9	102
99500	2873050	call	4.4	6
99500	3094715	call	12.75	20
99500	7898154	call	6.87	5
99500	3451978	call	3.18	4
99500	7912251	contact	0	0
99614	4945026	call	7.82	11
99614	3290748	call	1.28	2
103075	7081392	call	4.7	11
103075	7081392	call	4.07	9
103885	6922088	call	2.0	8
103885	719126	call	2.65	9
104586	3936479	call	1.3333333333333333	5
104586	8260846	call	3.7	6
104586	5953790	call	26.75	36
104586	8040619	call	701.95	472
104586	7906696	same_phone	0	0
104604	5632447	call	1.53	2
104604	7185985	call	2.72	2
104674	6490808	call	2.3666666666666667	3
104674	8326973	call	399.65	215
104674	3394985	same_phone	0	0
105416	1702002	call	1.1333333333333	3
105416	2682552	contact	0	0
105416	9325211	call	1.12	2
105416	468258	call	34.67	35
105416	2596423	call	3.92	4
105532	4458504	call	30.383333333333	23
105532	7023768	call	3.93	2
105532	7152691	call	10.32	13
105532	167305	call	62.98	54
105532	7152691	contact	0	0
106938	3699232	call	11.25	16
107178	3718302	call	2.6166666666666667	4
107178	6360906	call	6.53	9
107178	8309692	contact	0	0
107178	8066955	call	1.2333333333333	2
107178	6021821	call	7.6	4
107178	377750	call	15.016666666666667	20
107178	1191209	call	1.42	4
107178	69405	call	6.67	5
107178	7107312	call	5.4666666666667	8
107178	5993558	contact	0	0
107178	5993558	call	1.2	2
107178	7279598	call	8.92	11
107178	4886862	call	2.77	4
107178	6699727	call	3.37	3
107178	4991876	call	3.2	2
107178	5650269	call	71.65	42
107178	1200253	call	5.33	7
107178	4455649	call	1.82	3
107178	7292377	call	2.83	2
107178	1565820	call	2.17	2
107178	6147659	call	7.87	5
107178	5833407	call	1.77	2
107178	5814845	call	1.45	2
107178	3274103	call	1.25	2
107611	4098525	call	1.15	2
108504	9249155	call	2.9	5
108504	2103131	call	3.3	3
108504	9249155	call	2.88	5
108504	2148922	call	30.63	42
108504	1505683	call	32.8	64
108504	2103131	call	2.2	8
108948	8671255	call	18.233333333333334	3
109209	6643700	call	4.97	3
109209	1283150	call	2.35	4
109209	8867193	call	2.0	5
109209	3760430	call	1.7	5
109209	5435450	call	6.65	6
109209	1968961	call	8.13	7
109209	1595435	call	7.72	8
109209	5771377	call	3.85	8
109209	8346719	call	6.27	9
109209	4178184	call	10.1	12
109209	4315389	call	16.12	23
109209	3607369	call	147.57	78
109209	1595435	call	117.02	97
109209	8338351	call	156.27	127
109209	7612617	call	326.33	175
109209	7225788	call	120.18333333333	29
109209	2103130	call	2.07	3
109209	6993099	call	26.416666666667	16
109209	8346719	call	21.25	36
109209	3607369	contact	0	0
109209	3607369	call	60.57	41
109209	4178184	call	10.066666666667	22
109209	4315389	contact	0	0
109209	4315389	call	7.92	10
109209	1968961	call	8.17	7
109209	7612617	call	52.17	4
109209	1595435	call	6.916666666666667	7
109209	3760430	call	1.45	4
109209	8867193	call	1.9833333333333334	5
109209	2867878	call	6.7	3
109209	6643700	call	11.88	8
109209	8338351	call	111.62	84
111846	3827774	call	19.016666666667	14
111846	8382557	call	165.78333333333	220
111846	8530511	call	2.7666666666667	2
111846	6957172	call	2.48	5
111846	1744526	call	7.9833333333333	10
111846	7620004	contact	0	0
111846	6612106	call	8.1666666666667	10
111846	3936479	contact	0	0
111846	4096992	call	4.15	2
111846	5892158	contact	0	0
111846	6614591	contact	0	0
111846	6614591	call	5.67	7
112068	5777438	call	12.266666666666667	13
112068	191210	contact	0	0
112068	6669672	call	14.116666666666667	23
112068	5613529	call	2.78	2
112068	3696756	call	3.45	5
112068	5403546	call	2.37	5
112068	5777438	call	12.42	13
112068	5455420	call	20.2	27
112068	6669672	call	16.32	29
112068	5455420	call	2.27	2
112286	112286	contact	0	0
112286	5134913	contact	0	0
112286	5134913	contact	0	0
112286	5134913	call	7.77	6
112998	4258040	call	13.9	5
112998	7283705	call	2.783333333333333	2
112998	7472897	call	133.63333333333333	59
113197	4613473	call	16.85	20
113197	5893519	call	4.85	3
113197	3438642	call	11.683333333333334	12
113197	6732148	call	8.283333333333333	10
113197	6732148	contact	0	0
113197	7104425	contact	0	0
113197	1306834	contact	0	0
113197	3438642	contact	0	0
113197	7897410	contact	0	0
113197	5893519	contact	0	0
113197	4613473	contact	0	0
113197	6482972	contact	0	0
113407	5652508	call	27.366666666666667	17
113407	1329857	call	37.45	4
115582	868665	call	92.68	50
115582	9187729	call	140.78	123
115582	9187729	call	69.56666666666666	91
116545	7189224	call	6.15	4
116545	6166520	call	45.33	26
116545	495053	call	4.6333333333333	5
116545	2211119	contact	0	0
116545	2211119	call	2.85	5
116545	4668055	contact	0	0
116545	8328137	contact	0	0
116545	4933658	contact	0	0
116545	2366257	contact	0	0
116545	3489733	contact	0	0
116545	2211119	contact	0	0
116545	6798067	contact	0	0
116545	116545	contact	0	0
116545	6166520	call	1.75	2
116545	2366257	call	13.683333333333334	3
116545	2211119	call	2.85	5
116545	4933658	call	3.8	6
116545	736492	call	2.53	6
116545	6798067	contact	0	0
119752	8006488	contact	0	0
119752	6889704	call	4.3333333333333	3
119752	8006488	call	20.733333333333	19
119752	7497647	call	12.016666666667	34
119752	3421368	call	44.45	42
119752	2979268	call	669.16666666667	871
119752	6540701	call	22.8	18
119752	6085621	contact	0	0
119752	4757528	call	2.93	2
119752	4573052	call	3.93	2
